network_name,date,start_hour,end_hour,shift
gcnet_peterman-ela,20140704,7.5,23.5,c
gcnet_peterman-ela,20140705,7.5,23.5,c
gcnet_peterman-ela,20140709,7.5,23.5,c
gcnet_peterman-ela,20140715,7.5,23.5,c
gcnet_peterman-ela,20140717,7.5,17.5,c
gcnet_peterman-ela,20140805,13.5,20.5,c
gcnet_peterman-ela,20140808,5.5,19.5,c
gcnet_peterman-ela,20140811,6.5,15.5,c
gcnet_peterman-ela,20140815,5.5,14.5,c
gcnet_peterman-ela,20140816,11.5,19.5,c
gcnet_peterman-ela,20140818,3.5,16.5,c
gcnet_peterman-ela,20140825,14.5,23.5,c
gcnet_peterman-ela,20140826,5.5,23.5,c
gcnet_peterman-ela,20140831,9.5,23.5,c
gcnet_peterman-ela,20140901,9.5,23.5,c
gcnet_peterman-ela,20140905,13.5,21.5,c
gcnet_peterman-ela,20140906,10.5,21.5,c
gcnet_peterman-ela,20150405,13.5,21.5,c
gcnet_peterman-ela,20150411,9.5,23.5,c
gcnet_peterman-ela,20150415,9.5,23.5,c
gcnet_peterman-ela,20150418,10.5,23.5,c
gcnet_peterman-ela,20150419,7.5,23.5,c
gcnet_peterman-ela,20150420,4.5,23.5,c
gcnet_peterman-ela,20150425,9.5,23.5,c
gcnet_peterman-ela,20150426,6.5,23.5,c
gcnet_peterman-ela,20150427,6.5,23.5,c
gcnet_peterman-ela,20150428,6.5,23.5,c
gcnet_peterman-ela,20150429,6.5,15.5,c
gcnet_peterman-ela,20150430,12.5,23.5,c
gcnet_peterman-ela,20150501,6.5,23.5,c
gcnet_peterman-ela,20150502,6.5,23.5,c
gcnet_peterman-ela,20150503,6.5,17.5,c
gcnet_peterman-ela,20150504,15.5,23.5,c
gcnet_peterman-ela,20150505,13.5,23.5,c
gcnet_peterman-ela,20150506,6.5,23.5,c
gcnet_peterman-ela,20150510,13.5,23.5,c
gcnet_peterman-ela,20150513,6.5,15.5,c
gcnet_peterman-ela,20150515,0.5,23.5,c
gcnet_peterman-ela,20150517,6.5,13.5,c
gcnet_peterman-ela,20150519,6.5,23.5,c
gcnet_peterman-ela,20150520,7.5,19.5,c
gcnet_peterman-ela,20150612,14.5,21.5,c
gcnet_peterman-ela,20150613,7.5,23.5,c
gcnet_peterman-ela,20150614,7.5,18.5,c
gcnet_peterman-ela,20150616,7.5,23.5,c
gcnet_peterman-ela,20150617,7.5,16.5,c
gcnet_peterman-ela,20150619,14.5,23.5,c
gcnet_peterman-ela,20150628,7.5,23.5,c
gcnet_peterman-ela,20150629,7.5,19.5,c
gcnet_peterman-ela,20150709,6.5,20.5,c
gcnet_peterman-ela,20150711,15.5,23.5,c
gcnet_peterman-ela,20150712,16.5,23.5,c
gcnet_peterman-ela,20150713,7.5,16.5,c
gcnet_peterman-ela,20150714,6.5,20.5,c
gcnet_peterman-ela,20150715,7.5,16.5,c
gcnet_peterman-ela,20150719,10.5,23.5,c
gcnet_peterman-ela,20150721,6.5,16.5,c
gcnet_peterman-ela,20150722,7.5,14.5,c
gcnet_peterman-ela,20150731,13.5,23.5,c
gcnet_peterman-ela,20150801,3.5,23.5,c
gcnet_peterman-ela,20150802,7.5,23.5,c
gcnet_peterman-ela,20150808,15.5,23.5,c
gcnet_peterman-ela,20150810,16.5,23.5,c
gcnet_peterman-ela,20150811,6.5,23.5,c
gcnet_peterman-ela,20150813,10.5,23.5,c
gcnet_peterman-ela,20150816,15.5,23.5,c
gcnet_peterman-ela,20150821,14.5,23.5,c
gcnet_peterman-ela,20150902,9.5,20.5,c
gcnet_peterman-ela,20150912,13.5,20.5,c
gcnet_peterman-ela,20160403,10.5,21.5,c
gcnet_peterman-ela,20160407,10.5,23.5,c
gcnet_peterman-ela,20160414,8.5,23.5,c
gcnet_peterman-ela,20160417,13.5,23.5,c
gcnet_peterman-ela,20160418,4.5,16.5,c
gcnet_peterman-ela,20160419,3.5,23.5,c
gcnet_peterman-ela,20160420,4.5,23.5,c
gcnet_peterman-ela,20160424,10.5,23.5,c
gcnet_peterman-ela,20160430,11.5,18.5,c
gcnet_peterman-ela,20160501,10.5,23.5,c
gcnet_peterman-ela,20160502,6.5,23.5,c
gcnet_peterman-ela,20160503,6.5,23.5,c
gcnet_peterman-ela,20160504,6.5,23.5,c
gcnet_peterman-ela,20160505,4.5,23.5,c
gcnet_peterman-ela,20160506,5.5,18.5,c
gcnet_peterman-ela,20160507,5.5,23.5,c
gcnet_peterman-ela,20160508,6.5,19.5,c
gcnet_peterman-ela,20160517,14.5,21.5,c
gcnet_peterman-ela,20160521,15.5,23.5,c
gcnet_peterman-ela,20160522,6.5,23.5,c
gcnet_peterman-ela,20160525,6.5,18.5,c
gcnet_saddle,20130303,12.5,18.5,c
gcnet_saddle,20130305,13.5,19.5,c
gcnet_saddle,20130328,14.5,20.5,c
gcnet_saddle,20130407,8.5,15.5,r3
gcnet_saddle,20130412,13.5,19.5,c
gcnet_saddle,20130413,12.5,21.5,c
gcnet_saddle,20130414,9.5,21.5,c
gcnet_saddle,20130416,9.5,18.5,c
gcnet_saddle,20130424,12.5,20.5,c
gcnet_saddle,20130429,15.5,23.5,c
gcnet_saddle,20130430,8.5,20.5,c
gcnet_saddle,20130513,12.5,20.5,c
gcnet_saddle,20130520,16.5,23.5,c
gcnet_saddle,20130524,12.5,23.5,c
gcnet_saddle,20130525,13.5,20.5,c
gcnet_saddle,20130527,10.5,20.5,c
gcnet_saddle,20130528,10.5,23.5,c
gcnet_saddle,20130616,15.5,23.5,c
gcnet_saddle,20130701,16.5,23.5,c
gcnet_saddle,20130706,13.5,20.5,c
gcnet_saddle,20130707,13.5,23.5,c
gcnet_saddle,20130717,12.5,19.5,c
gcnet_saddle,20130721,16.5,23.5,c
gcnet_saddle,20130722,11.5,23.5,c
gcnet_saddle,20130804,9.5,16.5,c
gcnet_saddle,20130811,11.5,23.5,c
gcnet_saddle,20130820,14.5,21.5,c
gcnet_saddle,20130823,11.5,18.5,c
gcnet_saddle,20140317,11.5,16.5,c
gcnet_saddle,20140318,13.5,19.5,c
gcnet_saddle,20140320,12.5,19.5,c
gcnet_saddle,20140327,13.5,20.5,c
gcnet_saddle,20140409,10.5,20.5,c
gcnet_saddle,20140419,10.5,18.5,r1
gcnet_saddle,20140420,14.5,21.5,c
gcnet_saddle,20140425,11.5,22.5,c
gcnet_saddle,20140505,13.5,20.5,c
gcnet_saddle,20140506,12.5,19.5,c
gcnet_saddle,20140507,10.5,17.5,c
gcnet_saddle,20140509,11.5,19.5,c
gcnet_saddle,20140510,12.5,20.5,c
gcnet_saddle,20140511,8.5,20.5,c
gcnet_saddle,20140513,12.5,23.5,c
gcnet_saddle,20140525,16.5,23.5,c
gcnet_saddle,20140527,13.5,23.5,c
gcnet_saddle,20140529,13.5,20.5,c
gcnet_saddle,20140531,9.5,23.5,c
gcnet_saddle,20140601,13.5,23.5,c
gcnet_saddle,20140611,14.5,23.5,c
gcnet_saddle,20140613,10.5,23.5,c
gcnet_saddle,20140614,10.5,21.5,c
gcnet_saddle,20140620,13.5,20.5,c
gcnet_saddle,20140622,10.5,20.5,c
gcnet_saddle,20140702,9.5,23.5,c
gcnet_saddle,20140703,13.5,23.5,c
gcnet_saddle,20140711,10.5,21.5,c
gcnet_saddle,20140712,9.5,18.5,c
gcnet_saddle,20140715,14.5,23.5,c
gcnet_saddle,20140721,11.5,18.5,c
gcnet_saddle,20140722,12.5,19.5,c
gcnet_saddle,20140724,13.5,23.5,c
gcnet_saddle,20140725,9.5,18.5,c
gcnet_saddle,20140803,14.5,21.5,c
gcnet_saddle,20140804,16.5,23.5,c
gcnet_saddle,20140817,15.5,23.5,c
gcnet_saddle,20140827,9.5,17.5,r1
gcnet_saddle,20141005,12.5,18.5,r2
gcnet_saddle,20150327,12.5,20.5,r2
gcnet_saddle,20150328,14.5,20.5,c
gcnet_saddle,20150401,11.5,19.5,c
gcnet_saddle,20150404,12.5,20.5,r2
gcnet_saddle,20150413,11.5,17.5,r1
gcnet_saddle,20150426,10.5,19.5,r1
gcnet_saddle,20150501,13.5,20.5,c
gcnet_saddle,20150515,6.5,16.5,r1
gcnet_saddle,20150603,13.5,20.5,r2
gcnet_saddle,20150604,13.5,23.5,c
gcnet_saddle,20150610,16.5,23.5,r2
gcnet_saddle,20150611,14.5,23.5,c
gcnet_saddle,20150612,13.5,23.5,c
gcnet_saddle,20150613,14.5,23.5,c
gcnet_saddle,20150624,13.5,23.5,c
gcnet_saddle,20150626,10.5,23.5,c
gcnet_saddle,20150630,11.5,20.5,c
gcnet_saddle,20150701,13.5,23.5,c
gcnet_saddle,20150702,9.5,23.5,c
gcnet_saddle,20150707,9.5,23.5,c
gcnet_saddle,20150708,9.5,23.5,c
gcnet_saddle,20150714,12.5,23.5,c
gcnet_saddle,20150718,14.5,23.5,c
gcnet_saddle,20150719,13.5,23.5,c
gcnet_saddle,20150720,11.5,19.5,c
gcnet_saddle,20150730,14.5,23.5,c
gcnet_saddle,20150731,12.5,21.5,c
gcnet_saddle,20150801,13.5,21.5,c
gcnet_saddle,20150802,14.5,21.5,c
gcnet_saddle,20150803,13.5,20.5,c
gcnet_saddle,20150804,9.5,16.5,c
gcnet_saddle,20150823,13.5,21.5,c
gcnet_saddle,20150826,13.5,20.5,c
gcnet_saddle,20151004,12.5,18.5,r2
gcnet_saddle,20160325,15.5,20.5,r1
gcnet_saddle,20160412,12.5,18.5,c
gcnet_saddle,20160413,9.5,16.5,r1
gcnet_saddle,20160420,13.5,21.5,c
gcnet_saddle,20160424,14.5,22.5,c
gcnet_saddle,20160426,12.5,23.5,c
gcnet_saddle,20160427,13.5,23.5,c
gcnet_saddle,20160503,14.5,23.5,r1
gcnet_saddle,20160505,14.5,21.5,c
gcnet_saddle,20160514,11.5,20.5,c
gcnet_saddle,20160515,13.5,20.5,r1
gcnet_saddle,20160606,15.5,23.5,c
gcnet_saddle,20160607,13.5,20.5,c
gcnet_saddle,20160608,13.5,21.5,c
gcnet_saddle,20160612,15.5,23.5,c
gcnet_saddle,20160613,9.5,20.5,c
gcnet_saddle,20160722,9.5,23.5,c
gcnet_saddle,20160723,11.5,21.5,c
gcnet_saddle,20160724,14.5,23.5,c
gcnet_saddle,20160725,14.5,23.5,c
gcnet_saddle,20160728,13.5,20.5,c
gcnet_saddle,20160730,11.5,20.5,c
gcnet_saddle,20160731,14.5,21.5,c
gcnet_saddle,20160803,12.5,21.5,c
gcnet_saddle,20160804,12.5,23.5,c
gcnet_saddle,20160805,14.5,23.5,c
gcnet_saddle,20160808,11.5,23.5,c
gcnet_saddle,20160813,11.5,21.5,c
gcnet_saddle,20160830,13.5,19.5,r3
gcnet_saddle,20160901,15.5,21.5,c
gcnet_saddle,20160920,13.5,19.5,c
gcnet_saddle,20160921,14.5,19.5,c
gcnet_saddle,20160922,12.5,17.5,r2
gcnet_saddle,20160927,14.5,19.5,c
gcnet_saddle,20170330,12.5,20.5,r2
gcnet_saddle,20170407,13.5,21.5,c
gcnet_saddle,20170408,13.5,21.5,c
gcnet_saddle,20170414,13.5,21.5,r1
gcnet_saddle,20170506,12.5,20.5,c
gcnet_summit,20130425,11.5,20.5,c
gcnet_summit,20130428,13.5,23.5,c
gcnet_summit,20130525,14.5,23.5,c
gcnet_summit,20130529,10.5,20.5,c
gcnet_summit,20130531,10.5,23.5,c
gcnet_summit,20130608,6.5,23.5,c
gcnet_summit,20130609,5.5,14.5,c
gcnet_summit,20130610,10.5,23.5,c
gcnet_summit,20130611,5.5,23.5,c
gcnet_summit,20130612,9.5,23.5,c
gcnet_summit,20130614,11.5,19.5,c
gcnet_summit,20130615,9.5,23.5,c
gcnet_summit,20130616,11.5,19.5,c
gcnet_summit,20130617,11.5,20.5,c
gcnet_summit,20130618,11.5,23.5,c
gcnet_summit,20130619,8.5,23.5,c
gcnet_summit,20130620,3.5,23.5,c
gcnet_summit,20130622,3.5,23.5,c
gcnet_summit,20130623,9.5,23.5,c
gcnet_summit,20130625,16.5,23.5,c
gcnet_summit,20130626,9.5,18.5,c
gcnet_summit,20130701,12.5,23.5,c
gcnet_summit,20130702,10.5,19.5,c
gcnet_summit,20130707,14.5,23.5,c
gcnet_summit,20130713,12.5,23.5,c
gcnet_summit,20130714,10.5,19.5,c
gcnet_summit,20130717,11.5,21.5,c
gcnet_summit,20130723,9.5,21.5,c
gcnet_summit,20130724,11.5,18.5,c
gcnet_summit,20130807,11.5,21.5,c
gcnet_summit,20140322,13.5,19.5,c
gcnet_summit,20140413,14.5,21.5,c
gcnet_summit,20140416,12.5,20.5,c
gcnet_summit,20140420,11.5,20.5,c
gcnet_summit,20140421,10.5,21.5,c
gcnet_summit,20140509,12.5,19.5,c
gcnet_summit,20140512,12.5,21.5,c
gcnet_summit,20140513,7.5,21.5,c
gcnet_summit,20140518,12.5,23.5,c
gcnet_summit,20140520,10.5,23.5,c
gcnet_summit,20140526,13.5,23.5,c
gcnet_summit,20140529,15.5,23.5,c
gcnet_summit,20140530,6.5,18.5,c
gcnet_summit,20140531,8.5,17.5,c
gcnet_summit,20140601,12.5,20.5,c
gcnet_summit,20140603,14.5,23.5,c
gcnet_summit,20140604,6.5,23.5,c
gcnet_summit,20140605,9.5,16.5,c
gcnet_summit,20140609,9.5,18.5,c
gcnet_summit,20140613,13.5,23.5,c
gcnet_summit,20140615,10.5,23.5,c
gcnet_summit,20140616,8.5,21.5,c
gcnet_summit,20140628,10.5,20.5,c
gcnet_summit,20140702,11.5,23.5,c
gcnet_summit,20140710,7.5,14.5,c
gcnet_summit,20140712,7.5,19.5,c
gcnet_summit,20140720,13.5,23.5,c
gcnet_summit,20140722,8.5,18.5,c
gcnet_summit,20140806,14.5,23.5,c
gcnet_summit,20150409,11.5,19.5,c
gcnet_summit,20150423,11.5,20.5,c
gcnet_summit,20150429,11.5,20.5,c
gcnet_summit,20150430,6.5,15.5,c
gcnet_summit,20150517,16.5,23.5,c
gcnet_summit,20150521,14.5,23.5,c
gcnet_summit,20150524,8.5,18.5,c
gcnet_summit,20150526,15.5,23.5,c
gcnet_summit,20150531,8.5,23.5,c
gcnet_summit,20150602,7.5,23.5,c
gcnet_summit,20150603,16.5,23.5,c
gcnet_summit,20150604,11.5,23.5,c
gcnet_summit,20150605,8.5,23.5,c
gcnet_summit,20150606,12.5,23.5,c
gcnet_summit,20150607,8.5,17.5,c
gcnet_summit,20150609,6.5,14.5,c
gcnet_summit,20150611,10.5,21.5,c
gcnet_summit,20150613,12.5,23.5,c
gcnet_summit,20150625,14.5,21.5,c
gcnet_summit,20150627,7.5,23.5,c
gcnet_summit,20150628,12.5,23.5,c
gcnet_summit,20150629,6.5,23.5,c
gcnet_summit,20150630,4.5,23.5,c
gcnet_summit,20150701,9.5,20.5,c
gcnet_summit,20150703,6.5,21.5,c
gcnet_summit,20150704,7.5,23.5,c
gcnet_summit,20150706,12.5,23.5,c
gcnet_summit,20150707,6.5,21.5,c
gcnet_summit,20150716,10.5,23.5,c
gcnet_summit,20150821,12.5,20.5,c
gcnet_summit,20160421,11.5,18.5,c
gcnet_summit,20160520,9.5,17.5,c
gcnet_summit,20160521,10.5,21.5,c
gcnet_summit,20160528,11.5,23.5,c
gcnet_summit,20160530,11.5,19.5,c
gcnet_summit,20160606,12.5,23.5,c
gcnet_summit,20160611,8.5,18.5,c
gcnet_summit,20160619,15.5,23.5,c
gcnet_summit,20160621,6.5,14.5,r1
gcnet_summit,20160626,16.5,23.5,c
gcnet_summit,20160627,10.5,19.5,c
gcnet_summit,20160723,3.5,21.5,c
gcnet_summit,20160724,7.5,23.5,c
gcnet_summit,20160726,6.5,16.5,c
gcnet_summit,20160727,6.5,19.5,c
gcnet_summit,20160731,13.5,21.5,c
gcnet_summit,20160803,10.5,23.5,c
gcnet_summit,20160902,13.5,19.5,c
gcnet_summit,20170326,14.5,20.5,c
gcnet_summit,20170330,9.5,17.5,r1
gcnet_summit,20170331,11.5,19.5,c
gcnet_summit,20170405,12.5,19.5,c
gcnet_summit,20170406,9.5,19.5,c
gcnet_summit,20170408,9.5,21.5,c
gcnet_summit,20170420,11.5,18.5,c
gcnet_summit,20170422,9.5,17.5,r1
gcnet_summit,20170428,12.5,21.5,c
gcnet_summit,20170510,10.5,17.5,c
gcnet_summit,20170513,11.5,19.5,c
gcnet_summit,20170514,11.5,21.5,c
gcnet_summit,20170517,9.5,19.5,c
gcnet_swiss,20130314,12.5,18.5,c
gcnet_swiss,20130513,7.5,18.5,c
gcnet_swiss,20130522,10.5,19.5,c
gcnet_swiss,20130525,11.5,19.5,c
gcnet_swiss,20130527,11.5,21.5,c
gcnet_swiss,20130528,9.5,19.5,c
gcnet_swiss,20130530,12.5,19.5,c
gcnet_swiss,20130606,11.5,18.5,c
gcnet_swiss,20130607,9.5,18.5,c
gcnet_swiss,20130609,10.5,18.5,c
gcnet_swiss,20130610,10.5,18.5,c
gcnet_swiss,20130617,10.5,18.5,c
gcnet_swiss,20130619,10.5,18.5,c
gcnet_swiss,20130702,11.5,18.5,c
gcnet_swiss,20130703,11.5,18.5,c
gcnet_swiss,20130707,11.5,18.5,c
gcnet_swiss,20130721,11.5,18.5,c
gcnet_swiss,20130722,11.5,18.5,c
gcnet_swiss,20130723,11.5,18.5,c
gcnet_swiss,20130918,10.5,15.5,c
gcnet_swiss,20130929,11.5,18.5,c
gcnet_swiss,20140314,11.5,18.5,c
gcnet_swiss,20140419,8.5,18.5,c
gcnet_swiss,20140420,9.5,21.5,c
gcnet_swiss,20140421,9.5,17.5,c
gcnet_swiss,20140425,9.5,21.5,c
gcnet_swiss,20140502,11.5,18.5,c
gcnet_swiss,20140510,6.5,23.5,c
gcnet_swiss,20140512,5.5,23.5,c
gcnet_swiss,20140513,5.5,16.5,c
gcnet_swiss,20140527,5.5,21.5,c
gcnet_swiss,20140531,5.5,23.5,c
gcnet_swiss,20140601,4.5,13.5,c
gcnet_swiss,20140602,5.5,23.5,c
gcnet_swiss,20140608,10.5,23.5,c
gcnet_swiss,20140612,5.5,13.5,c
gcnet_swiss,20140613,5.5,12.5,c
gcnet_swiss,20140616,5.5,12.5,c
gcnet_swiss,20140620,5.5,12.5,c
gcnet_swiss,20140630,8.5,16.5,c
gcnet_swiss,20140701,5.5,13.5,c
gcnet_swiss,20140703,5.5,13.5,c
gcnet_swiss,20150501,14.5,23.5,c
gcnet_swiss,20150502,7.5,23.5,c
gcnet_swiss,20150524,7.5,23.5,c
gcnet_swiss,20150526,12.5,23.5,c
gcnet_swiss,20150527,5.5,16.5,c
gcnet_swiss,20150604,4.5,16.5,c
gcnet_swiss,20150605,11.5,19.5,c
gcnet_swiss,20150611,5.5,23.5,c
gcnet_swiss,20150612,6.5,16.5,c
gcnet_swiss,20150620,4.5,12.5,c
gcnet_swiss,20150630,5.5,13.5,c
gcnet_swiss,20150704,5.5,12.5,c
gcnet_swiss,20150707,5.5,13.5,c
gcnet_swiss,20150714,5.5,13.5,c
gcnet_swiss,20150717,5.5,12.5,c
gcnet_swiss,20150728,5.5,13.5,c
gcnet_swiss,20150729,5.5,13.5,c
gcnet_swiss,20150730,5.5,13.5,c
gcnet_swiss,20150731,5.5,12.5,c
gcnet_swiss,20150801,5.5,16.5,c
gcnet_swiss,20160529,4.5,12.5,c
gcnet_swiss,20160601,15.5,23.5,c
gcnet_swiss,20160605,4.5,12.5,c
gcnet_swiss,20160609,5.5,12.5,c
gcnet_swiss,20160705,5.5,13.5,c
gcnet_swiss,20160706,5.5,12.5,c
gcnet_swiss,20160707,5.5,13.5,c
gcnet_swiss,20160711,5.5,12.5,c
gcnet_tunu-n,20130410,9.5,20.5,c
gcnet_tunu-n,20130411,9.5,16.5,c
gcnet_tunu-n,20130413,13.5,20.5,c
gcnet_tunu-n,20130416,8.5,23.5,c
gcnet_tunu-n,20130417,14.5,21.5,c
gcnet_tunu-n,20130418,9.5,21.5,c
gcnet_tunu-n,20130419,9.5,23.5,c
gcnet_tunu-n,20130423,8.5,18.5,c
gcnet_tunu-n,20130424,11.5,23.5,c
gcnet_tunu-n,20130425,6.5,23.5,c
gcnet_tunu-n,20130426,6.5,14.5,c
gcnet_tunu-n,20130428,10.5,23.5,c
gcnet_tunu-n,20130429,6.5,23.5,c
gcnet_tunu-n,20130430,6.5,21.5,c
gcnet_tunu-n,20130505,9.5,23.5,c
gcnet_tunu-n,20130506,6.5,23.5,c
gcnet_tunu-n,20130507,6.5,23.5,c
gcnet_tunu-n,20130508,6.5,23.5,c
gcnet_tunu-n,20130509,7.5,23.5,c
gcnet_tunu-n,20130510,6.5,23.5,c
gcnet_tunu-n,20130514,6.5,19.5,c
gcnet_tunu-n,20130519,15.5,23.5,c
gcnet_tunu-n,20130525,7.5,16.5,c
gcnet_tunu-n,20130528,11.5,19.5,c
gcnet_tunu-n,20130529,4.5,23.5,c
gcnet_tunu-n,20130530,4.5,23.5,c
gcnet_tunu-n,20130531,4.5,23.5,c
gcnet_tunu-n,20130601,4.5,23.5,c
gcnet_tunu-n,20130604,11.5,23.5,c
gcnet_tunu-n,20130605,11.5,23.5,c
gcnet_tunu-n,20130607,10.5,23.5,c
gcnet_tunu-n,20130618,10.5,23.5,c
gcnet_tunu-n,20130619,8.5,23.5,c
gcnet_tunu-n,20130620,5.5,16.5,c
gcnet_tunu-n,20130623,9.5,23.5,c
gcnet_tunu-n,20130624,4.5,20.5,c
gcnet_tunu-n,20130625,9.5,19.5,c
gcnet_tunu-n,20130627,11.5,23.5,c
gcnet_tunu-n,20130629,4.5,18.5,c
gcnet_tunu-n,20130630,4.5,21.5,c
gcnet_tunu-n,20130702,6.5,13.5,c
gcnet_tunu-n,20130704,13.5,23.5,c
gcnet_tunu-n,20130705,4.5,12.5,c
gcnet_tunu-n,20130710,5.5,23.5,c
gcnet_tunu-n,20130717,7.5,15.5,c
gcnet_tunu-n,20130718,11.5,23.5,c
gcnet_tunu-n,20130719,7.5,23.5,c
gcnet_tunu-n,20130724,5.5,23.5,c
gcnet_tunu-n,20130727,12.5,19.5,l2
gcnet_tunu-n,20130729,6.5,20.5,c
gcnet_tunu-n,20130730,14.5,23.5,c
gcnet_tunu-n,20130731,6.5,23.5,c
gcnet_tunu-n,20130802,8.5,15.5,c
gcnet_tunu-n,20130819,14.5,23.5,c
gcnet_tunu-n,20130820,7.5,23.5,c
gcnet_tunu-n,20130822,8.5,16.5,c
gcnet_tunu-n,20130823,9.5,23.5,c
gcnet_tunu-n,20130908,12.5,19.5,c
gcnet_tunu-n,20130910,9.5,19.5,c
gcnet_tunu-n,20140426,7.5,23.5,c
gcnet_tunu-n,20140427,6.5,20.5,c
gcnet_tunu-n,20140428,8.5,18.5,c
gcnet_tunu-n,20140429,12.5,23.5,c
gcnet_tunu-n,20140501,9.5,21.5,c
gcnet_tunu-n,20140502,6.5,23.5,c
gcnet_tunu-n,20140503,13.5,23.5,c
gcnet_tunu-n,20140504,6.5,20.5,c
gcnet_tunu-n,20140506,15.5,23.5,c
gcnet_tunu-n,20140507,6.5,23.5,c
gcnet_tunu-n,20140513,6.5,13.5,c
gcnet_tunu-n,20140515,6.5,14.5,l3
gcnet_tunu-n,20140516,11.5,23.5,c
gcnet_tunu-n,20140518,6.5,14.5,c
gcnet_tunu-n,20140519,6.5,21.5,c
gcnet_tunu-n,20140520,13.5,23.5,c
gcnet_tunu-n,20140521,4.5,23.5,c
gcnet_tunu-n,20140522,12.5,23.5,c
gcnet_tunu-n,20140526,4.5,16.5,c
gcnet_tunu-n,20140527,12.5,21.5,c
gcnet_tunu-n,20140530,12.5,21.5,l1
gcnet_tunu-n,20140601,4.5,15.5,c
gcnet_tunu-n,20140602,10.5,23.5,c
gcnet_tunu-n,20140603,4.5,23.5,c
gcnet_tunu-n,20140604,4.5,13.5,c
gcnet_tunu-n,20140605,4.5,23.5,c
gcnet_tunu-n,20140607,7.5,23.5,c
gcnet_tunu-n,20140608,4.5,13.5,c
gcnet_tunu-n,20140609,4.5,23.5,c
gcnet_tunu-n,20140614,4.5,23.5,c
gcnet_tunu-n,20140621,4.5,16.5,c
gcnet_tunu-n,20140624,12.5,23.5,c
gcnet_tunu-n,20140627,4.5,23.5,c
gcnet_tunu-n,20140628,4.5,20.5,c
gcnet_tunu-n,20140629,8.5,15.5,l1
gcnet_tunu-n,20140704,4.5,20.5,c
gcnet_tunu-n,20140705,8.5,21.5,c
gcnet_tunu-n,20140706,14.5,23.5,c
gcnet_tunu-n,20140707,4.5,11.5,l1
gcnet_tunu-n,20140812,12.5,23.5,c
gcnet_tunu-n,20140814,14.5,23.5,c
gcnet_tunu-n,20140815,7.5,16.5,c
gcnet_tunu-n,20140816,13.5,23.5,c
gcnet_tunu-n,20140830,9.5,20.5,c
gcnet_tunu-n,20140906,6.5,19.5,c
gcnet_tunu-n,20140907,11.5,19.5,c
gcnet_tunu-n,20140910,9.5,18.5,c
gcnet_tunu-n,20140914,10.5,18.5,c
gcnet_tunu-n,20150402,8.5,17.5,c
gcnet_tunu-n,20150403,8.5,19.5,c
gcnet_tunu-n,20150407,9.5,19.5,c
gcnet_tunu-n,20150409,11.5,22.5,c
gcnet_tunu-n,20150414,6.5,23.5,c
gcnet_tunu-n,20150417,4.5,23.5,c
gcnet_tunu-n,20150418,11.5,23.5,c
gcnet_tunu-n,20150419,12.5,23.5,c
gcnet_tunu-n,20150426,6.5,23.5,c
gcnet_tunu-n,20150427,6.5,23.5,c
gcnet_tunu-n,20150428,6.5,18.5,c
gcnet_tunu-n,20150430,12.5,23.5,c
gcnet_tunu-n,20150501,16.5,23.5,c
gcnet_tunu-n,20150502,7.5,23.5,c
gcnet_tunu-n,20150503,6.5,23.5,c
gcnet_tunu-n,20150504,6.5,23.5,c
gcnet_tunu-n,20150506,8.5,16.5,c
gcnet_tunu-n,20150507,15.5,23.5,c
gcnet_tunu-n,20150508,6.5,23.5,c
gcnet_tunu-n,20150509,6.5,14.5,c
gcnet_tunu-n,20150510,6.5,13.5,c
gcnet_tunu-n,20150512,6.5,21.5,c
gcnet_tunu-n,20150513,6.5,21.5,c
gcnet_tunu-n,20150514,6.5,19.5,c
gcnet_tunu-n,20150515,6.5,23.5,c
gcnet_tunu-n,20150516,6.5,23.5,c
gcnet_tunu-n,20150518,16.5,23.5,c
gcnet_tunu-n,20150519,6.5,23.5,c
gcnet_tunu-n,20150520,5.5,23.5,c
grl_aws05,20130302,12.5,18.5,c
grl_aws05,20130303,12.5,18.5,c
grl_aws05,20140927,11.5,18.5,c
grl_aws05,20141007,12.5,18.5,c
grl_aws05,20150224,12.5,18.5,c
grl_aws05,20150225,12.5,18.5,c
grl_aws05,20150925,12.5,19.5,c
grl_aws05,20151008,12.5,18.5,c
grl_aws06,20131006,12.5,18.5,r1
grl_aws06,20131007,12.5,18.5,r1
grl_aws06,20140309,11.5,18.5,r3
grl_aws06,20141007,12.5,18.5,c
grl_aws06,20141013,12.5,18.5,r1
grl_aws06,20150901,14.5,21.5,c
grl_aws06,20150913,12.5,19.5,r2
grl_aws06,20150925,14.5,19.5,c
grl_aws09,20130302,12.5,19.5,r2
grl_aws09,20130303,11.5,17.5,c
grl_aws09,20130920,10.5,18.5,c
grl_aws09,20130921,11.5,18.5,c
grl_aws09,20131014,11.5,17.5,c
grl_aws09,20141007,11.5,17.5,c
grl_aws09,20150908,9.5,18.5,c
grl_aws09,20150909,9.5,16.5,c
grl_aws09,20150925,10.5,17.5,c
grl_aws09,20150928,10.5,18.5,c
promice_egp,20160502,15.5,23.5,c
promice_egp,20160503,10.5,23.5,c
promice_egp,20160505,16.5,23.5,c
promice_egp,20160506,9.5,23.5,c
promice_egp,20160507,7.5,21.5,c
promice_egp,20160508,10.5,23.5,c
promice_egp,20160510,14.5,21.5,c
promice_egp,20160516,4.5,23.5,c
promice_egp,20160521,4.5,14.5,c
